Accession,Release_Date,Isolate,Genotype,Geo_Location,Country,USA,Collection_Date,GenBank_Title
JX463600,2013-07-31T00:00:00Z,V3196,,USA,USA,,2005-12-12,"Hepatitis C virus subtype 1a isolate V3196 polyprotein gene, partial cds"
JX463601,2013-07-31T00:00:00Z,V3197,,USA,USA,,2006-02-06,"Hepatitis C virus subtype 1a isolate V3197 polyprotein gene, partial cds"
JX463602,2013-07-31T00:00:00Z,V3198,,USA,USA,,2006-04-25,"Hepatitis C virus subtype 1a isolate V3198 polyprotein gene, partial cds"
JX463603,2013-07-31T00:00:00Z,V3199,,USA,USA,,2006-07-19,"Hepatitis C virus subtype 1a isolate V3199 polyprotein gene, partial cds"
JX463604,2013-07-31T00:00:00Z,V3200,,USA,USA,,2006-07-17,"Hepatitis C virus subtype 1a isolate V3200 polyprotein gene, partial cds"
JX463605,2013-07-31T00:00:00Z,V3328,,USA,USA,,2007-02-26,"Hepatitis C virus subtype 1a isolate V3328 polyprotein gene, partial cds"
JX463606,2013-07-31T00:00:00Z,V3329,,USA,USA,,2007-02-21,"Hepatitis C virus subtype 1a isolate V3329 polyprotein gene, partial cds"
JX463607,2013-07-31T00:00:00Z,V3336,,USA,USA,,2005-01-12,"Hepatitis C virus subtype 1a isolate V3336 polyprotein gene, partial cds"
JX463608,2013-07-31T00:00:00Z,V3337,,USA,USA,,2005-12-05,"Hepatitis C virus subtype 1a isolate V3337 polyprotein gene, partial cds"
JX463609,2013-07-31T00:00:00Z,V3343,,USA,USA,,2006-11-17,"Hepatitis C virus subtype 1a isolate V3343 polyprotein gene, partial cds"
JX463610,2013-07-31T00:00:00Z,V3344,,USA,USA,,2006-12-04,"Hepatitis C virus subtype 1a isolate V3344 polyprotein gene, partial cds"
JX463611,2013-07-31T00:00:00Z,V3346,,USA,USA,,2006-12-18,"Hepatitis C virus subtype 1a isolate V3346 polyprotein gene, complete cds"
JX463612,2013-07-31T00:00:00Z,V3347,,USA,USA,,2006-10-25,"Hepatitis C virus subtype 1a isolate V3347 polyprotein gene, partial cds"
JX463613,2013-07-31T00:00:00Z,V2539,,USA,USA,,2004-10-19,"Hepatitis C virus subtype 1a isolate V2539 polyprotein gene, partial cds"
JX463614,2013-07-31T00:00:00Z,V2540,,USA,USA,,2004-11-09,"Hepatitis C virus subtype 1a isolate V2540 polyprotein gene, partial cds"
JX463615,2013-07-31T00:00:00Z,V2541,,USA,USA,,2005-05-11,"Hepatitis C virus subtype 1a isolate V2541 polyprotein gene, partial cds"
JX463616,2013-07-31T00:00:00Z,V2543,,USA,USA,,2005-12-19,"Hepatitis C virus subtype 1a isolate V2543 polyprotein gene, complete cds"
JX463617,2013-07-31T00:00:00Z,V2544,,USA,USA,,2006-01-03,"Hepatitis C virus subtype 1a isolate V2544 polyprotein gene, partial cds"
JX463618,2013-07-31T00:00:00Z,V2545,,USA,USA,,2006-01-30,"Hepatitis C virus subtype 1a isolate V2545 polyprotein gene, partial cds"
JX463619,2013-07-31T00:00:00Z,V2546,,USA,USA,,2006-04-17,"Hepatitis C virus subtype 1a isolate V2546 polyprotein gene, partial cds"
JX463620,2013-07-31T00:00:00Z,V2548,,USA,USA,,2006-10-11,"Hepatitis C virus subtype 1a isolate V2548 polyprotein gene, partial cds"
JX463621,2013-07-31T00:00:00Z,V2550,,USA,USA,,2007-02-01,"Hepatitis C virus subtype 1a isolate V2550 polyprotein gene, partial cds"
JX463622,2013-07-31T00:00:00Z,V2551,,USA,USA,,2007-04-23,"Hepatitis C virus subtype 1a isolate V2551 polyprotein gene, partial cds"
JX463623,2013-07-31T00:00:00Z,V2552,,USA,USA,,2007-03-20,"Hepatitis C virus subtype 1a isolate V2552 polyprotein gene, partial cds"
JX463624,2013-07-31T00:00:00Z,V3214,,USA,USA,,2004-11-03,"Hepatitis C virus subtype 1a isolate V3214 polyprotein gene, partial cds"
JX463625,2013-07-31T00:00:00Z,V3215,,USA,USA,,2005-06-06,"Hepatitis C virus subtype 1a isolate V3215 polyprotein gene, partial cds"
JX463626,2013-07-31T00:00:00Z,V3216,,USA,USA,,2005-07-25,"Hepatitis C virus subtype 1a isolate V3216 polyprotein gene, partial cds"
JX463627,2013-07-31T00:00:00Z,V3217,,USA,USA,,2005-11-14,"Hepatitis C virus subtype 1a isolate V3217 polyprotein gene, complete cds"
JX463628,2013-07-31T00:00:00Z,V3219,,USA,USA,,2006-03-13,"Hepatitis C virus subtype 1a isolate V3219 polyprotein gene, partial cds"
JX463629,2013-07-31T00:00:00Z,V3220,,USA,USA,,2006-05-08,"Hepatitis C virus subtype 1a isolate V3220 polyprotein gene, partial cds"
JX463630,2013-07-31T00:00:00Z,V3221,,USA,USA,,2006-05-01,"Hepatitis C virus subtype 1a isolate V3221 polyprotein gene, partial cds"
JX463631,2013-07-31T00:00:00Z,V3332,,USA,USA,,2006-05-30,"Hepatitis C virus subtype 1a isolate V3332 polyprotein gene, partial cds"
JX463632,2013-07-31T00:00:00Z,V3333,,USA,USA,,2006-05-15,"Hepatitis C virus subtype 1a isolate V3333 polyprotein gene, partial cds"
JX463633,2013-07-31T00:00:00Z,V3334,,USA,USA,,2006-05-03,"Hepatitis C virus subtype 1a isolate V3334 polyprotein gene, partial cds"
JX463634,2013-07-31T00:00:00Z,V3335,,USA,USA,,2006-08-04,"Hepatitis C virus subtype 1a isolate V3335 polyprotein gene, complete cds"
JX463635,2013-07-31T00:00:00Z,V3340,,USA,USA,,2006-08-15,"Hepatitis C virus subtype 1a isolate V3340 polyprotein gene, partial cds"
JX463636,2013-07-31T00:00:00Z,V3341,,USA,USA,,2006-08-29,"Hepatitis C virus subtype 1a isolate V3341 polyprotein gene, partial cds"
JX463637,2013-07-31T00:00:00Z,V3342,,USA,USA,,2006-10-17,"Hepatitis C virus subtype 1a isolate V3342 polyprotein gene, partial cds"
JX463638,2013-07-31T00:00:00Z,V3345,,USA,USA,,2006-12-08,"Hepatitis C virus subtype 1a isolate V3345 polyprotein gene, partial cds"
JX463639,2013-07-31T00:00:00Z,V3348,,USA,USA,,2007-02-13,"Hepatitis C virus subtype 1a isolate V3348 polyprotein gene, partial cds"
JX463640,2013-07-31T00:00:00Z,V3349,,USA,USA,,2007-02-16,"Hepatitis C virus subtype 1a isolate V3349 polyprotein gene, complete cds"
JX463641,2013-07-31T00:00:00Z,V3350,,USA,USA,,2007-01-31,"Hepatitis C virus subtype 1a isolate V3350 polyprotein gene, partial cds"
KF035123,2013-07-14T00:00:00Z,ILBSRAS_BLS,,India,India,,2012-08-20,"Hepatitis C virus subtype 3a isolate ILBSRAS_BLS polyprotein gene, complete cds"
KF035124,2013-07-14T00:00:00Z,ILBSRAS_JK,,India,India,,2012-08-20,"Hepatitis C virus subtype 3a isolate ILBSRAS_JK polyprotein gene, complete cds"
KF035125,2013-07-14T00:00:00Z,ILBSRAS_BD,,India,India,,2012-08-20,"Hepatitis C virus subtype 3a isolate ILBSRAS_BD polyprotein gene, complete cds"
KF035126,2013-07-14T00:00:00Z,ILBSRAS_LD,,India,India,,2012-08-20,"Hepatitis C virus subtype 3a isolate ILBSRAS_LD polyprotein gene, complete cds"
KF035127,2013-07-14T00:00:00Z,ILBSRAS_UG,,India,India,,2012-08-20,"Hepatitis C virus subtype 3a isolate ILBSRAS_UG polyprotein gene, complete cds"
KC967476,2013-06-11T00:00:00Z,T9/JFH1,,Denmark,Denmark,,2012-03-01,"Hepatitis C virus isolate T9/JFH1, complete genome"
KC967477,2013-06-11T00:00:00Z,DH8/JFH1,,Denmark,Denmark,,2012-03-01,"Hepatitis C virus isolate DH8/JFH1, complete genome"
KC967478,2013-06-11T00:00:00Z,DH10/JFH1,,Denmark,Denmark,,2012-03-01,"Hepatitis C virus isolate DH10/JFH1, complete genome"
KC967479,2013-06-11T00:00:00Z,S83/JFH1,,Denmark,Denmark,,2012-03-01,"Hepatitis C virus isolate S83/JFH1, complete genome"
AB795432,2013-03-06T00:00:00Z,HCVgenotype4a-KM,,Japan,Japan,,2012-02,"Hepatitis C virus subtype 4a genomic RNA, complete genome, isolate: HCVgenotype4a-KM"
JQ914271,2013-01-17T00:00:00Z,patient A before SIL treatment,,Germany,Germany,,2010-06-25,"Hepatitis C virus isolate patient A before SIL treatment polyprotein gene, partial cds"
JQ914272,2013-01-17T00:00:00Z,patient A after SIL treatment,,Germany,Germany,,2010-11-29,"Hepatitis C virus isolate patient A after SIL treatment polyprotein gene, partial cds"
JQ914273,2013-01-17T00:00:00Z,patient B before SIL treatment,,Germany,Germany,,2011-10-06,"Hepatitis C virus isolate patient B before SIL treatment polyprotein gene, partial cds"
JQ914274,2013-01-17T00:00:00Z,patient B after SIL treatment,,Germany,Germany,,2011-12-05,"Hepatitis C virus isolate patient B after SIL treatment polyprotein gene, partial cds"
KC191671,2012-12-16T00:00:00Z,10MYKJ032,,Malaysia,Malaysia,,2010,"Hepatitis C virus isolate 10MYKJ032 polyprotein gene, complete cds"
JX826592,2012-11-21T00:00:00Z,3a/2a (SA1/JFH1),,,,,2008-05-07,"Recombinant Hepatitis C virus 3a-2a (SA1/JFH1), complete genome"
JX472005,2012-10-17T00:00:00Z,,,USA,USA,,2003,"Hepatitis C virus strain 1106 polyprotein gene, partial cds"
JX472006,2012-10-17T00:00:00Z,,,USA,USA,,2003,"Hepatitis C virus strain 1701 polyprotein gene, partial cds"
JX472007,2012-10-17T00:00:00Z,,,USA,USA,,2003,"Hepatitis C virus strain 1709 polyprotein gene, partial cds"
JX472008,2012-10-17T00:00:00Z,,,USA,USA,,2003,"Hepatitis C virus strain 4701 polyprotein gene, partial cds"
JQ065709,2012-09-25T00:00:00Z,SH37,,China,China,,2011-08-22,"Hepatitis C virus isolate SH37 polyprotein gene, complete cds"
AB690460,2012-07-04T00:00:00Z,,,Japan:Tokyo,Japan,,2011-12-01,"Hepatitis C virus subtype 2a genomic RNA, complete genome, strain: JFH2.1"
AB690461,2012-07-04T00:00:00Z,,,Japan:Tokyo,Japan,,2011-12-01,"Hepatitis C virus subtype 2a genomic RNA, complete genome, strain: J6CF/JFH2.1"
AB677527,2012-04-25T00:00:00Z,HCV-B5808,,"Japan: Saitama, Tokorozawa",Japan,,1993-11-16,"Hepatitis C virus gene for polyprotein, complete cds, isolate: HCV-B5808"
AB677528,2012-04-25T00:00:00Z,HCV-M4430,,"Japan:Saitama, Tokorozawa",Japan,,2010-05-12,"Hepatitis C virus gene for polyprotein, complete cds, isolate: HCV-M4430"
AB677529,2012-04-25T00:00:00Z,HCV-M4416,,"Japan:Saitama, Tokorozawa",Japan,,1997-09-03,"Hepatitis C virus gene for polyprotein, complete cds, isolate: HCV-M4416"
AB677530,2012-04-25T00:00:00Z,HCV-M4414,,"Japan:Saitama, Tokorozawa",Japan,,1998-08-22,"Hepatitis C virus gene for polyprotein, complete cds, isolate: HCV-M4414"
AB677531,2012-04-25T00:00:00Z,HCV-M4431,,"Japan:Saitama, Tokorozawa",Japan,,2003-05-19,"Hepatitis C virus gene for polyprotein, complete cds, isolate: HCV-M4431"
AB677532,2012-04-25T00:00:00Z,HCV-M2777,,"Japan:Saitama, Tokorozawa",Japan,,2010-04-12,"Hepatitis C virus gene for polyprotein, complete cds, isolate: HCV-M2777"
AB677533,2012-04-25T00:00:00Z,HCV-M8774,,"Japan:Saitama, Tokorozawa",Japan,,2011-01-12,"Hepatitis C virus gene for polyprotein, complete cds, isolate: HCV-M8774"
JQ717254,2012-04-18T00:00:00Z,RASILBS3,,India,India,,2010-09-27,"Hepatitis C virus subtype 3a isolate RASILBS3, complete genome"
JQ717255,2012-04-18T00:00:00Z,RASILBS4,,India,India,,2010-12-10,"Hepatitis C virus subtype 3a isolate RASILBS4, complete genome"
JQ717256,2012-04-18T00:00:00Z,RASILBS5,,India,India,,2011-04-07,"Hepatitis C virus subtype 3a isolate RASILBS5, complete genome"
JQ717257,2012-04-18T00:00:00Z,ILBSRAS6,,India,India,,2011-03-03,"Hepatitis C virus subtype 3a isolate ILBSRAS6, complete genome"
JQ717258,2012-04-18T00:00:00Z,ILBSRAS7,,India,India,,2011-02-14,"Hepatitis C virus subtype 3a isolate ILBSRAS7, complete genome"
JQ717259,2012-04-18T00:00:00Z,ILBSRAS8,,India,India,,2010-12-09,"Hepatitis C virus subtype 3a isolate ILBSRAS8, complete genome"
JQ717260,2012-04-18T00:00:00Z,ILBSRAS9,,India,India,,2008-09-24,"Hepatitis C virus subtype 3a isolate ILBSRAS9, complete genome"
JF509175,2012-02-29T00:00:00Z,patient 229,,United Kingdom,United Kingdom,,2006-05-22,"Hepatitis C virus isolate patient 229 polyprotein gene, partial cds"
JF509176,2012-02-29T00:00:00Z,patient 290,,United Kingdom,United Kingdom,,2006-05-15,"Hepatitis C virus isolate patient 290 polyprotein gene, partial cds"
JF509177,2012-02-29T00:00:00Z,patient 387,,United Kingdom,United Kingdom,,2006-04-24,"Hepatitis C virus isolate patient 387 polyprotein gene, partial cds"
JN714194,2012-02-14T00:00:00Z,RASILBS2-SR-PO,,India,India,,2011-06-11,"Hepatitis C virus subtype 3a isolate RASILBS2-SR-PO polyprotein gene, complete cds"
JN588558,2011-12-11T00:00:00Z,,,Pakistan,Pakistan,,2009-12,"Hepatitis C virus genotype 3 strain NCVI/PK1, complete genome"
JN120912,2011-11-19T00:00:00Z,Lex,,France,France,,2003,"Hepatitis C virus isolate Lex polyprotein gene, complete cds"
JF779679,2011-09-13T00:00:00Z,RF8_2/1a,,USA,USA,,2010-07-09,"Hepatitis C virus isolate RF8_2/1a polyprotein gene, partial cds"
HQ537005,2011-06-20T00:00:00Z,CYHCV037,,Cyprus,Cyprus,,2005-05-15,"Hepatitis C virus isolate CYHCV037 polyprotein gene, partial cds"
HQ537006,2011-06-20T00:00:00Z,CYHCV093,,Cyprus,Cyprus,,2007-03-06,"Hepatitis C virus isolate CYHCV093 polyprotein gene, partial cds"
HQ537007,2011-06-20T00:00:00Z,CYHCV025,,Cyprus,Cyprus,,2005-05-09,"Hepatitis C virus isolate CYHCV025 polyprotein gene, partial cds"
HQ537008,2011-06-20T00:00:00Z,CYHCV048,,Cyprus,Cyprus,,2005-06-14,"Hepatitis C virus isolate CYHCV048 polyprotein gene, partial cds"
HQ537009,2011-06-20T00:00:00Z,CYHCV073,,Cyprus,Cyprus,,2006-02-13,"Hepatitis C virus isolate CYHCV073 polyprotein gene, partial cds"
HQ719473,2011-06-13T00:00:00Z,Barcelona HCV1 (BHCV1),,,,,2008-03-12,"Hepatitis C virus subtype 1b isolate Barcelona HCV1, partial genome"
GQ275355,2011-04-05T00:00:00Z,,,India,India,,2003-10,"Hepatitis C virus subtype 3a, complete genome"
HQ912953,2011-03-05T00:00:00Z,PR87,,China,China,,2008-03-18,"Hepatitis C virus subtype 3a isolate PR87 polyprotein gene, complete cds"
HQ912954,2011-03-05T00:00:00Z,PR58,,China,China,,2008-12-28,"Hepatitis C virus subtype 6a isolate PR58 polyprotein gene, complete cds"
HQ912955,2011-03-05T00:00:00Z,PR144,,China,China,,2008-12-11,"Hepatitis C virus subtype 6a isolate PR144 polyprotein gene, complete cds"
HQ912956,2011-03-05T00:00:00Z,PR26,,China,China,,2007-08-30,"Hepatitis C virus subtype 1b isolate PR26 polyprotein gene, complete cds"
HQ912957,2011-03-05T00:00:00Z,PR50,,China,China,,2007-11-28,"Hepatitis C virus subtype 1b isolate PR50 polyprotein gene, complete cds"
HQ912958,2011-03-05T00:00:00Z,PR52,,China,China,,2007-12-20,"Hepatitis C virus subtype 1b isolate PR52 polyprotein gene, complete cds"
HQ912959,2011-03-05T00:00:00Z,PR79,,China,China,,2008-02-14,"Hepatitis C virus subtype 1b isolate PR79 polyprotein gene, complete cds"
HQ110091,2011-01-24T00:00:00Z,LB,,USA,USA,,1996-10,"Hepatitis C virus subtype 1b isolate LB, partial genome"
FN666428,2011-01-10T00:00:00Z,963,,Spain:Barcelona,Spain,,2002,"Hepatitis C virus gene for polyprotein, genomic RNA, subtype 2q, isolate 963"
FN666429,2011-01-10T00:00:00Z,852,,Spain:Barcelona,Spain,,2001,"Hepatitis C virus partial gene for polyprotein, genomic RNA, subtype 2q, isolate 852"
HM777358,2011-01-02T00:00:00Z,C1799,,Venezuela,Venezuela,,2006-11-09,"Hepatitis C virus isolate C1799 genotype 2j polyprotein gene, partial cds"
HM777359,2011-01-02T00:00:00Z,C1292,,Venezuela,Venezuela,,2005-11-14,"Hepatitis C virus isolate C1292 genotype 2j, complete genome"
GU294484,2010-03-08T00:00:00Z,PK-1,3a,Pakistan,Pakistan,,2008-09-20,"Hepatitis C virus isolate PK-1, complete genome"
GU451218,2010-03-02T00:00:00Z,H1,,China,China,,2003-08-01,"Hepatitis C virus subtype 1b isolate H1 polyprotein gene, complete cds"
GU451219,2010-03-02T00:00:00Z,H3,,China,China,,2004-07-28,"Hepatitis C virus subtype 1b isolate H3 polyprotein gene, complete cds"
GU451220,2010-03-02T00:00:00Z,H4,,China,China,,2008-08-05,"Hepatitis C virus subtype 1b isolate H4 polyprotein gene, complete cds"
GU451221,2010-03-02T00:00:00Z,S1,,China,China,,2003-08-01,"Hepatitis C virus subtype 1b isolate S1 polyprotein gene, complete cds"
GU451222,2010-03-02T00:00:00Z,S2,,China,China,,2003-10-29,"Hepatitis C virus subtype 1b isolate S2 polyprotein gene, complete cds"
GU451223,2010-03-02T00:00:00Z,S3,,China,China,,2004-07-28,"Hepatitis C virus subtype 1b isolate S3 polyprotein gene, complete cds"
GU451224,2010-03-02T00:00:00Z,S4,,China,China,,2008-08-05,"Hepatitis C virus subtype 1b isolate S4 polyprotein gene, complete cds"
EU862828,2009-12-21T00:00:00Z,HCV-1a/US/BID-V12/2004,,USA: Massachusetts,USA,MA,2004,"Hepatitis C virus subtype 1a isolate HCV-1a/US/BID-V12/2004, complete genome"
EU862829,2009-12-21T00:00:00Z,HCV-1a/US/BID-V15/2005,,USA: Massachusetts,USA,MA,2005,"Hepatitis C virus subtype 1a isolate HCV-1a/US/BID-V15/2005, partial genome"
EU862831,2009-12-21T00:00:00Z,HCV-1a/US/BID-V400/2006,,USA: Massachusetts,USA,MA,2006,"Hepatitis C virus subtype 1a isolate HCV-1a/US/BID-V400/2006, complete genome"
EU862832,2009-12-21T00:00:00Z,HCV-1a/DE/BID-V27/2003,,Germany,Germany,,2003,"Hepatitis C virus subtype 1a isolate HCV-1a/DE/BID-V27/2003, complete genome"
EU862833,2009-12-21T00:00:00Z,HCV-1a/DE/BID-V30/2004,,Germany,Germany,,2004,"Hepatitis C virus subtype 1a isolate HCV-1a/DE/BID-V30/2004, partial genome"
EU862834,2009-12-21T00:00:00Z,HCV-1a/DE/BID-V37/2004,,Germany,Germany,,2004,"Hepatitis C virus subtype 1a isolate HCV-1a/DE/BID-V37/2004, complete genome"
EU862836,2009-12-21T00:00:00Z,HCV-1a/CH/BID-V244/2003,,Switzerland,Switzerland,,2003,"Hepatitis C virus subtype 1a isolate HCV-1a/CH/BID-V244/2003, complete genome"
EU862837,2009-12-21T00:00:00Z,HCV-1b/CH/BID-V304/2004,,Switzerland,Switzerland,,2004,"Hepatitis C virus subtype 1b isolate HCV-1b/CH/BID-V304/2004, complete genome"
EU862838,2009-12-21T00:00:00Z,HCV-1a/US/BID-V165/1992,,USA,USA,,1992,"Hepatitis C virus subtype 1a isolate HCV-1a/US/BID-V165/1992, complete genome"
EU862839,2009-12-21T00:00:00Z,HCV-1a/US/BID-V175/1990,,USA,USA,,1990,"Hepatitis C virus subtype 1a isolate HCV-1a/US/BID-V175/1990, complete genome"
EU862840,2009-12-21T00:00:00Z,HCV-1a/US/BID-V40/2003,,USA: Tennessee,USA,TN,2003,"Hepatitis C virus subtype 1a isolate HCV-1a/US/BID-V40/2003, complete genome"
EU862841,2009-12-21T00:00:00Z,HCV-1a/US/BID-V48/2003,,USA: Tennessee,USA,TN,2003,"Hepatitis C virus subtype 1a isolate HCV-1a/US/BID-V48/2003, complete genome"
GQ356200,2009-12-07T00:00:00Z,Patient 299,,United Kingdom,United Kingdom,,2006-04-24,"Hepatitis C virus subtype 3a isolate patient 299 polyprotein gene, partial cds"
GQ356201,2009-12-07T00:00:00Z,Patient 275,,United Kingdom,United Kingdom,,2006-05-08,"Hepatitis C virus subtype 3a isolate patient 275 polyprotein gene, partial cds"
GQ356202,2009-12-07T00:00:00Z,Patient 115,,United Kingdom,United Kingdom,,2006-01-23,"Hepatitis C virus subtype 3a isolate patient 115 polyprotein gene, partial cds"
GQ356203,2009-12-07T00:00:00Z,Patient 128,,United Kingdom,United Kingdom,,2006-01-19,"Hepatitis C virus subtype 3a isolate patient 128 polyprotein gene, partial cds"
GQ356204,2009-12-07T00:00:00Z,Patient 140,,United Kingdom,United Kingdom,,2005-12-05,"Hepatitis C virus subtype 3a isolate patient 140 polyprotein gene, partial cds"
GQ356205,2009-12-07T00:00:00Z,Patient 234,,United Kingdom,United Kingdom,,2006-07-10,"Hepatitis C virus subtype 3a isolate patient 234 polyprotein gene, partial cds"
GQ356206,2009-12-07T00:00:00Z,Patient 235,,United Kingdom,United Kingdom,,2005-11-28,"Hepatitis C virus subtype 3a isolate patient 235 nonfunctional polyprotein gene, partial sequence"
GQ356207,2009-12-07T00:00:00Z,Patient 297,,United Kingdom,United Kingdom,,2006-05-15,"Hepatitis C virus subtype 3a isolate patient 297 polyprotein gene, partial cds"
GQ356208,2009-12-07T00:00:00Z,Patient 298,,United Kingdom,United Kingdom,,2006-05-15,"Hepatitis C virus subtype 3a isolate patient 298 polyprotein gene, partial cds"
GQ356209,2009-12-07T00:00:00Z,Patient 135,,United Kingdom,United Kingdom,,2006-02-13,"Hepatitis C virus subtype 3a isolate patient 135 polyprotein gene, partial cds"
GQ356210,2009-12-07T00:00:00Z,Patient 294,,United Kingdom,United Kingdom,,2006-07-03,"Hepatitis C virus subtype 3a isolate patient 294 polyprotein gene, partial cds"
GQ356211,2009-12-07T00:00:00Z,Patient 274,,United Kingdom,United Kingdom,,2006-05-08,"Hepatitis C virus subtype 3a isolate patient 274 polyprotein gene, partial cds"
GQ356212,2009-12-07T00:00:00Z,Patient 301,,United Kingdom,United Kingdom,,2007-01-30,"Hepatitis C virus subtype 3a isolate patient 301 polyprotein gene, partial cds"
GQ356213,2009-12-07T00:00:00Z,Patient 288,,United Kingdom,United Kingdom,,2006-05-22,"Hepatitis C virus subtype 3a isolate patient 288 polyprotein gene, partial cds"
GQ356214,2009-12-07T00:00:00Z,Patient 331,,United Kingdom,United Kingdom,,2006-11-10,"Hepatitis C virus subtype 3a isolate patient 331 polyprotein gene, partial cds"
GQ356215,2009-12-07T00:00:00Z,Patient 219,,United Kingdom,United Kingdom,,2006-07-03,"Hepatitis C virus subtype 3a isolate patient 219 polyprotein gene, partial cds"
GQ356216,2009-12-07T00:00:00Z,Patient 99,,United Kingdom,United Kingdom,,2003-02-04,"Hepatitis C virus subtype 3a isolate patient 99 polyprotein gene, partial cds"
GQ356217,2009-12-07T00:00:00Z,Patient 129,,United Kingdom,United Kingdom,,2006-02-09,"Hepatitis C virus subtype 3a isolate patient 129 polyprotein gene, partial cds"
FJ515016,2009-11-30T00:00:00Z,D11,,Taiwan,Taiwan,,2004,"Hepatitis C virus isolate D11 polyprotein gene, partial cds"
FJ515040,2009-11-30T00:00:00Z,D75,,Taiwan,Taiwan,,2004,"Hepatitis C virus isolate D75 polyprotein gene, partial cds"
FJ515073,2009-11-30T00:00:00Z,D127,,Taiwan,Taiwan,,2004,"Hepatitis C virus isolate D127 polyprotein gene, partial cds"
FJ515076,2009-11-30T00:00:00Z,D130,,Taiwan,Taiwan,,2004,"Hepatitis C virus isolate D130 polyprotein gene, partial cds"
